술 종류,술 이름,술 도수,술 재료,술 소개,술과 같이 먹는 음식
탁주(고도),이화주 참,9%,"정제수,백미(국내산),입국(백미),누룩,효모",고려시대부터 전해 내려오는 전통 탁주입니다. 산미는 거의 없고 진한 단맛 뒤에 이내 쌉쌀한 맛이 따라와 마냥 달콤한 줄 알았던 맛에 반전을 선사합니다.,"견과류,과일,빵,크래커"
탁주(고도),여수밤바다 옥수수막걸리,6%,"정제수, 옥수수분말, 자일리톨, 효모, 누룩, 물엿, 정제효소",지하 200m 청정 암반수에 국내산 쌀로 빚은 살균 막걸리입니다.,
탁주(고도),한통의 구절초꽃술,11%,"정제수, 기찬쌀, 구절초꽃, 연잎, 도꼬마리열매, 둥굴레, 감초,  향온곡 누룩, 사카린나트륨제제, 사카린나트륨",상큼하고 순수한 곡향이 입안에 감미롭게 퍼져나갑니다.,"파스타,소고기,생선회,빈대떡."
탁주(고도),14도 자색고구마 막걸리,14%,"쌀, 국, 물, 효모, 자색고구마","자색고구마막걸리는 누룩과 쌀로 처음 밑술을 만들어 발효시킨 후,고두밥과 자색고구마를 넣어 두 번 발효시키는 이양주 방식으로 빚어진 탁주입니다","모든전, 두부김치."
탁주(고도),고메순,6%,"정제수, 쌀, 찹쌀, 누룩, 자색고구마, 효모, 효소처리스테비아",진주 곡자 전통누룩으로 만들어 우리나라 전통 막걸리의 풍미가 살아있으며 살아있는 효모가 계속 발효하여 풍부한 자연 탄산이 특징입니다.,
탁주(고도),선산 스위트,8%,"쌀(선산찹쌀100%),누룩(국내산),효모,정제수",선산 스위트는 쌀에서 나오는 당분과 산미에 초점을 맞춘 우리술입니다. 일반 막걸리와 달리 높은 농도의 진한 쌀맛을 느끼실 수 있습니다.,"매콤한 찜요리 ,다양함 전요리 ."
탁주(고도),힙걸리,6%,"정제수, 쌀(국내산), 국, 효모 (밀함유)",단맛을 위한 인공감미료 첨가 대신 막걸리를 장기숙성시켜 쌀의 단맛과 향긋한 과일향으로 딸딸함을 최대한 끌어냈습니다.,"전,양식,치킨,피자,건어물,떡볶이 등"
탁주(고도),선희 10,10%,"정제수,참쌀(국내산),멥쌀(국내산),사과(국내산),고구마(국내산),오렌지(미국산),누룩(국내산)","선희10은 항아리에서 100일 동안 저온 발효 숙성하는 오렌지 ,충주 사과 막걸리입니다.","떡볶이,피자,양념치킨."
탁주(고도),청명탁주,12%,"국내산 찹쌀, 국내산 누룩, 국내산 소맥분","청명탁주는 일체의 첨가물 없이 찹쌀과 누룩으로만 만들었습니다.

기존의 청명주와 달리 구멍떡으로 밑술을 빚는데 다른 밑술에 비교하면 쉽지 않은 방법입니다.

발효와 숙성이 합쳐서 3개월이상이 소요됩니다.","양념육, 돼지갈비 등이 잘 어울립니다."
탁주(고도),마크홀리 핑크,10%,"정제수,쌀(김포산),국,산도조절제,효모",국내산 쌀과 전통 누룩 대신 맥주 효모를 사용해서 빚은 생 막걸리입니다.,
탁주(고도),담은 블랙,6.5%,"정제수,흑미,쌀(국내산),젖산효모,기타과당,정제효소제","담은은 특유의 부드럽고 달콤한 맛을 내기 위해 생쌀 그대로 발효하는 담은만의 수제 공법을 고집하고 있으며 쌀이 주는 고유의 맛과 질감,그리고 색을 극대화 하였습니다.",전
탁주(고도),청춘7도,7%,"정제수, 쌀(국내산), 국(밀함유), 효모",청춘 7도는 청주의 청원생명쌀[특등급]로 만든 막걸리입니다. 부담스럽지 않은 단맛과 막걸리 특유의 바디감이 특징입니다.,매콤한 한식과 잘 어울립니다.
탁주(고도),사일로 막걸리,10%,"찹쌀(국내산), 멥쌀(국내산), 개량누룩, 정제수",사일로 막걸리는 3번의 담금 과정을 거친 삼양주입니다.원재료 이외의 어떠한 첨가물도 들어가지 않은 막걸리입니다.,
탁주(고도),호심,17.5%,"쌀(경기미), 국, 효모, 정제수",호심은 찹쌀 없이 멥쌀 100%로만 만들어서 담백합니다. 새콤달콤 깔끔한 단맛입니다.,제육볶음
탁주(고도),와구리 막걸리 세미스위트,5%,"정제수,쌀(국내산),입국,누룩,효모,정제효소제,기타과당(옥수수전분100%)",은은한 쌀꽃향이 나는 가볍고 부드러운 막걸리입니다.,"한식,육류,식사류."
탁주(고도),숲향벼꽃 술도깨비,5.8%,"정제수, 찹쌀(한국), 멥쌀(한국), 국(한국/쌀, 밀), 식물(한국:헛개열매, 국화, 표고, 여주, 감초), 조제종국, 정제효소, 효모, 아스타팜(합성감미료, 페니알라닌함유)","숲향벼꽃 술도깨비는 단일 발효국이 아닌 특허 등록된 된 표고균사체배양미,인삼을 활용한 약용국,개량누룩 등을 배하는 비법으로 빚어 오감의 풍미,깔끔한 후미 청량감이 우수한 조화로운 생막걸리입니다.",
탁주(고도),선산 베이직,6%,"쌀(선산찹쌀100%),누룩(국내산),효모,정제수,","순곡주로 산미,은은한 여러 진한향을 느끼실 수 있는 깔끔한 샴페인 같은 단양주입니다.","제철 해산물 요리,파스타 요리,간단한 견과류"
탁주(고도),민주허브막걸리,14%,"쌀(국내산-포천 으뜸쌀), 허브(국내산-포천), 누룩(국내산), 정제수","민주허브막걸리는 인공 첨가물 대신 허브를 사용했기 때문에 허브의 향긋함과 깊은 맛을 강조했습니다.

특히 잉글리쉬 라벤더와 로즈마리, 레몬 버베나를 적절하게 조합하여 맛과 향이 뛰어나며 목 넘김도 부드럽답니다.",
탁주(고도),온지 쑥,10%,"정제수, 찹쌀(국내산), 고구마, 감자, 쑥, 누룩(밀 함유)","치 생쑥을 씹는 거처럼 쑥의 향이 강렬하게 느껴지는 이 술의 이름은 온지 쑥입니다.
60일의 발효과정과 30일의 숙성기간을 거쳐 지게미와 쑥의 향이 풍부하게 담겨있습니다.","맑은 국물의 탕 요리나 미나리전,담백한 흰살생선과도 잘 어울립니다."
탁주(고도),지리산 허브잎 술,6%,"쌀(국내산), 종국, 정제수, 누룩, 효모, 국내산 허브",지리산 허브잎술은 지리산 바래봉 해발 500m 높이에 위치한 지리산 운봉주조에서 탄생했습니다.단맛이 적고 은은하게 느껴지는 산미가 아주 매력적! 대한민국 우리술 품평회 살균탁주 부분에서 2번의 대상을 수상할 정도로 맛과 품질이 모두 뛰어납니다.,
탁주(고도),너디블랑,5%,"정제수, 찹쌀(국산), 로즈마리, 타임, 누룩, 효모, 정제효소","너디블랑에 들어간 타임이 생선의 비릿함은 잡아주고
로즈마리의 향긋함이 풍미를 높여주기 때문에 생선요리와 아주 잘 어울립니니다.",생선요리
탁주(고도),숨은골 탁주,12%,"찹쌀 28.9%, 누룩 2.9%, 정제수 68.2%","지역(완주 동상면)찹쌀과 누룩,물로만 빚은 1번 발효한 단양주입니다.부드러운 단맛과 상큼함을 담았으며 마시는 잔마다 맛과 향이 달라지는 재미가 있습니다.","차돌박이 숙주볶음,백김치,고추전,과일"
탁주(고도),이상헌 탁주,14%,"아산쌀, 국(국내산 밀누룩), 정제수","곡물의 향이 좋고 적당한 단 맛과 드라이한 맛,부드러운 목 넘김을 좋습니다.","불고기,꼬막 무침,김치찜,모든전"
탁주(고도),써드 (3rd),9%,"정제수,찹쌀(국내산파주),멥쌀(국내산파주),누룩(밀함유) (국내산김포)","오직 쌀이 주는 은은한 단맛과 과하지 않은 과실형,입안에 감싸는 부드러운 텍스쳐와 목넘김이 특징입니다.",
탁주(고도),동백 꽃이 피었습니다,9%,"멥쌀(국내산), 찹쌀(국내산), 누룩, 정제수",100% 부산쌀로 누룩과 정제수만을 사용하며 제조 하였습니다.첨가제 및 감미료가 들어가지 않고 저온 발효로 찹쌀의 깊은 풍미를 느낄 수 있습니다.,
탁주(고도),맵시 막걸리 화이트,6%,"정제수,쌀(국내산),기타과당,누룩,효모,효소제,아스파탐","24시간 합 720시간 이상의,7차례의 과정을 지닌 품질 검증을 끝낸 최고금 백국 누룩이기에 일반 전통주에서 맛볼 수 없던 특유의 감칠맛을 맛볼 수 있습니다.",
탁주(고도),맵시 막걸리 레드라벨,5%,"정제수,쌀(국내산),기타과당,소다맛시럽,물엿,",상큼한 레몬바닐라의 맛을 즐길 수 있는 새콤한 맛입니다.,
탁주(고도),맵시 막걸리 블랙라벨,10%,"정제수,쌀(국내산),누룩,효소제,효모",고집스러운 전통방식을 통해 귀하게 만들어진 집중도 높은 전통주입니다.,
탁주(고도),복순도가 찹쌀탁주 9도,9%,"정제수,찹쌀(국산).27.4%,곡자(밀)",참쌀에서 배어나온 단맛이 기분 좋게 혀를 감돕니다.영양가 높은 찹쌀의 찰기는 더욱 깊고 진한 맛을 선사합니다.,"고소한 전 ,튀김류,해산물요리."
탁주(고도),호땅,6%,"물,쌀(국내산),고과당,국(밀),합성향료(호두향,두유향,커피땅콩향),땅콩(국내산),효모,젖산(산도조절제), 효소처리스테비아 (밀,땅콩함유)","호땅은 국내산 쌀로만 빚어냅니다. 

또, 일반 막걸리와는 다르게 쌀을 찌지 않고, 

생 쌀을 갈아서 만드는 생쌀발효법으로 제조합니다. 

​

이렇게 제조함으로써 입안에서의 질감이 훨씬 부드럽고, 

목넘김이 가벼운 것이 특징입니다. 고소한 맛을 재현하고자, 땅콩에 호두 향을 더해 담백하고, 풍미 가득하며, 부드러운 맛을 느끼실수 있습니다.","족발,회,닭볶은탕..."
탁주(고도),너디로제,5.5%,"너디로제:정제수, 찹쌀, 체리, 효모, 정제효소","체리의 풍부함과,애플민트의 시원한 향이 만드는 환상의 하모니의 새콤달콤한 막걸리입니다.","체리빵,각종 디저트류,파스타."
탁주(고도),너디펀치,5%,"정제수, 찹쌀, 효모, 정제효소","참쌀의 부드러운 단맛과 최적의 발효온도로 구현한 청량한 산미,저온 숙성을 통한 풍부한 과실향,상큼한 피니쉬가 조화롭습니다.",과일.
탁주(고도),춘풍 미주,12%,"멥쌀, 찹쌀, 효모, 입국, 누룩, 정제수 (모두 국내산)","춘풍 미주는 윗술과 아랫술로 나뉘어져 있습니다. 맑은 윗술은 은은한 단 맛과 정돈된 산미, 약간의 쌉쌀함이 조화롭습니다. 진한 아랫술은 바닐라, 바나나, 멜론의 풍미, 단 맛, 산미가 더 역동적으로 느껴집니다.","제철 회, 해산물찜, 갈비찜, 소, 돼지 바베큐, 장어 구이, 이태리 마르게리타 피자, 해산물 리조또, 태국식 허브를 곁들인 새우 구이, 볶음면"
탁주(고도),경탁주 12도,12%,"쌀(국내산), 정제수, 국(밀함유), 효모, 산도조절제","첫 모금에서는 향긋한 사과, 배의 과실향과 새콤달콤한 요거트 맛이 연상되며, 마지막에 느껴지는 드라이한 술 맛이 조화롭다. 본연의 맛은 묵직하고 깊으나, 얼음과 함께 마시면 더 부드럽게 즐길 수 있다.","수육&amp;김치, 브리치즈, 제철회"
탁주(고도),대몽재 1779 생막걸리 12,12%,"쌀, 누룩, 정제수",원재료의 맛과 향을 가장 진하게 느낄 수 있다. 높은 질감의 바디감은 산미가 강하게 느껴지기보다 적절한 당도로 입안 가득히 묵직하게 생막걸리 특유의 진한 감칠맛을 표현한다. 얼음과 함께 희석해 먹으면 부드러운 맛이 더해진다.,"한국 가정식 탕. 고기찜, 전 등 기름진 음식"
탁주(저도),콘체르토 1번,6%,"찹쌀, 쌀, 쌀누룩, 효모, 정제수",탁주 ‘콘체르토 1번(No.1)’은 부담 없는 6% 저도수 막걸리입니다. 민주술도가에서 직접 제조한 쌀누룩을 사용하는 것이 특징입니다. 포천 쌀의 달콤함에 수향미 찹쌀에서 나오는 구수한 누룽지맛이 막걸리의 풍미를 더합니다.,"닭발, 족발"
탁주(고도),주연향 화이트,15%,"강화섬쌀(강화쌀,강화찹쌀), 정제수, 누룩(국내산, 밀함유)","깔끔하고 청량한 목넘김과 가벼운 산미가 감도는 부드럽고 풍부한 맛과 바닐라 향, 과실향, 꽃 향 등이 특징이며 부드럽고 신선한 향과 맛을 즐기는 프리미엄 탁주.","샐러드, 불고기"
탁주(고도),빙그르술이춤추다,12%,"국내산 찹쌀, 누룩, 암반수","새콤한 맛, 단맛, 쌉쓰름한 맛, 곡식향이 천연 탄산감과 어우러져 풍부한 맛을 느낄 수 있다.","두부김치, 모듬전"
탁주(고도),백경13 화이트,13%,"찹쌀(국내산),백경밀누룩[밀.국내산], 백경쌀누룩[멥쌀(국내산),조제종국], 정제수","꽃, 살구, 레몬, 딸기, 쌀의 순수하고 깨끗한 향을 머금고 있다. 기분 좋은 산미로 시작하여 달달한 여운이 남는다. 알코올이 튀지않고 안저억인 밸런스로 맛의 흐름이 명확하고 깔끔함.","수육, 샐러드, 피자"
탁주(고도),우리WRY 분홍소금 막걸리,12%,"정제수, 쌀(국내산), 국(누룩), 효모, 히말라야핑크솔트, 천연색소, 유산균",딸기우유처럼 분홍빛깔이 예쁜 12도 막걸리. 미네랄이 풍부한 히말랴아 핑크솔트 함유. 은은한 과실향과 풍부한 바디감과 농밀하면서도 부드러운 질감.,"김치전, 모듬전, 김치볶음, 연어스테이크"
탁주(고도),라뽐드세잔,10%,"정제수, 찹쌀(국내산), 멥쌀(철원오대쌀), 사과(국내산), 조효소제(개량누룩), 효모",프리미엄 쌀로 유명한 철원 오대쌀과 사과를 이용해 만든 내추럴 탁주. 마냥 달거나 가볍지 않고 새콤달콤한 맛과 적당한 청량감이 특징. 사과 본연의 맛을 잘 살려냄.,"육회, 버섯 삼겹살말이, 족발"
탁주(저도),마깨주,11%,"정제수, 찹쌀(국내산), 누룩, 밀",효모제 및 효소와 같은 첨가물 없이 오직 전통 누룩에서 얻을 수 있는 자연 효소와 효모를 이용하여 빚은 옛날 전통 방식의 막걸리. 찹쌀을 전분만을 원료로 하여 단맛과 산뜻한 산미를 즐길 수 있다.,
탁주(저도),이너피스 넥타(INNER PEACE nectar),10%,"찹쌀, 멥쌀, 국, 효모, 서양자초잎, 서양박하잎, 애플민트잎, 정제수",100% 우렁이 농법의 유기농 맵쌀과 찹쌀을 사용하여 한 달간의 발효와 저온 숙성을 거친 막걸리. 부드러운 맛이 특징이다.,
탁주(저도),순창 지란지교 프리미엄 캐모마일 탁주,12%,"찹쌀 멥쌀(국내산), 전통누룩(국내산), 정제수, 무화과청 3.26%(국내산), 레드비트문발(국내산) (밀함유)",직접 농사지은 유기농 무화과로 빚은 막걸리. 캐모마일의 기품있는 향이 깊고 짙은 달콤함에 그윽하게 묻어나와 향긋함을 느낄 수 있다.,
탁주(저도),하드포션,14.3%,"쌀(김포산, 김포금쌀100%), 정제수, 국, 산도조절제, 효모, 밀함유",특&amp;amp;amp;#039;등급 김포 추청의 단맛과 풍미를 느낄 수 있는 물에 희석하지 않은 원주이다.,
탁주(저도),조오탁 8도,8%,"찹쌀(29.86%), 맵쌀(국내산), 조효소제, 곡자, 효모, 정제수",상주에서 생산한 쌀과 누룩으로 빚어 저온 숙성 시킨 막걸리. 깔끔한 뒷맛을 느낄 수 있다.,
탁주(저도),조오탁 10도,10%%,"찹쌀(29.86%), 맵쌀(국내산), 조효소제, 곡자, 효모, 정제수",상주에서 생산한 쌀과 누룩으로 빚어 저온 숙성 시킨 막걸리다. 탄산은 없고 산미와 단맛이 조화롭다.,
